episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
981,780.0,593,628171,0.15,0.11249910725431668,2157.028862792,True,False
982,1400.0,608,628779,0.15,0.14278385056623896,2158.963776083,True,False
983,830.0,694,629473,0.15,0.13287653009696254,2161.1742184170002,True,False
984,1020.0,854,630327,0.15,0.1319053224921926,2163.934007375,True,False
985,1430.0,823,631150,0.15,0.13229502792678122,2166.690114167,True,False
986,2210.0,762,631912,0.15,0.15029731049587589,2169.194039167,True,False
987,710.0,621,632533,0.15,0.1141065098585621,2171.216041042,True,False
988,840.0,621,633154,0.15,0.12604070013809587,2173.2652364170003,True,False
989,1130.0,727,633881,0.15,0.13268365043696467,2176.0766205,True,False
990,440.0,414,634295,0.15,0.1232085786579014,2177.434473833,True,False
991,1450.0,986,635281,0.15,0.1392951878277879,2180.9043717080003,True,False
992,600.0,458,635739,0.15,0.14375759979808017,2182.368654833,True,False
993,990.0,794,636533,0.15,0.13118882529699621,2185.0785235000003,True,False
994,1010.0,821,637354,0.15,0.12229310551249399,2187.686248375,True,False
995,450.0,406,637760,0.15,0.12832000221618833,2189.041491458,True,False
996,430.0,501,638261,0.15,0.15092142668366432,2190.72008775,True,False
997,1100.0,763,639024,0.15,0.12111616094660073,2193.140749125,True,False
998,1460.0,1070,640094,0.15,0.12862907876766352,2196.7099861250003,True,False
999,1820.0,908,641002,0.15,0.11430663789421451,2199.6107902920003,True,False
1000,480.0,439,641441,0.15,0.11175029550425031,2201.052714833,True,False
1001,790.0,626,642067,0.15,0.14723414004756472,2203.954996667,True,False
1002,2530.0,743,642810,0.15,0.1290083073119643,2206.401972,True,False
1003,1470.0,683,643493,0.15,0.13102941589745862,2208.622248042,True,False
1004,1510.0,808,644301,0.15,0.13456727926720782,2211.209956,True,False
1005,1380.0,737,645038,0.15,0.1389658468593236,2213.582872208,True,False
1006,1090.0,826,645864,0.15,0.13514836837992,2216.284300875,True,False
1007,630.0,549,646413,0.15,0.1429285873135511,2218.075225333,True,False
1008,1470.0,755,647168,0.15,0.11787965430547952,2220.5192660000002,True,False
1009,870.0,728,647896,0.15,0.1360657358808177,2222.9149526670003,True,False
1010,1570.0,841,648737,0.15,0.1385495557316712,2225.671976417,True,False
1011,1290.0,653,649390,0.15,0.1452622447345703,2227.866107958,True,False
1012,530.0,468,649858,0.15,0.13802773223664516,2229.438059,True,False
1013,1050.0,812,650670,0.15,0.12869762750388367,2232.049790458,True,False
1014,1200.0,785,651455,0.15,0.11219085959185447,2234.6533037080003,True,False
1015,350.0,482,651937,0.15,0.13415780193980567,2236.204533292,True,False
1016,1880.0,937,652874,0.15,0.12380559665238501,2239.448402583,True,False
1017,760.0,702,653576,0.15,0.11678246861662377,2241.7321084170003,True,False
1018,790.0,620,654196,0.15,0.11663835178459844,2243.7779088330003,True,False
1019,1450.0,814,655010,0.15,0.12578752681869884,2246.423986417,True,False
1020,420.0,378,655388,0.15,0.11652084667431681,2247.686404375,True,False
1021,860.0,718,656106,0.15,0.12000814684817578,2249.99590275,True,False
1022,650.0,620,656726,0.15,0.11564622360371775,2251.985232667,True,False
1023,890.0,794,657520,0.15,0.12593687773125256,2254.5640229170003,True,False
1024,380.0,422,657942,0.15,0.13149401291850069,2255.922649167,True,False
1025,570.0,453,658395,0.15,0.13193398326701294,2257.42389325,True,False
1026,500.0,425,658820,0.15,0.1336520843242652,2259.434012083,True,False
1027,760.0,735,659555,0.15,0.12338737701701988,2261.82991675,True,False
1028,820.0,583,660138,0.15,0.14921894784353368,2263.7130069170003,True,False
1029,1080.0,720,660858,0.15,0.11686644778690404,2266.0505484580003,True,False
1030,500.0,489,661347,0.15,0.12479810960224418,2267.6781025,True,False
1031,1400.0,1100,662447,0.15,0.12132557506588372,2271.222310208,True,False
1032,1040.0,857,663304,0.15,0.12956105469791002,2274.028864708,True,False
1033,510.0,445,663749,0.15,0.13036514801887777,2275.496937208,True,False
1034,1410.0,718,664467,0.15,0.11354362119676015,2277.809633292,True,False
1035,380.0,418,664885,0.15,0.13473770187369416,2279.176854208,True,False
1036,1050.0,691,665576,0.15,0.13258521489239153,2281.449369375,True,False
1037,460.0,488,666064,0.15,0.10600317761179853,2283.074345208,True,False
1038,830.0,598,666662,0.15,0.1375428627451394,2285.061894417,True,False
1039,760.0,655,667317,0.15,0.11546464734597177,2287.343040667,True,False
1040,1560.0,661,667978,0.15,0.13932362801649353,2289.5177752500003,True,False
1041,1080.0,663,668641,0.15,0.12089667106832726,2291.690492958,True,False
1042,610.0,645,669286,0.15,0.13694219269228647,2293.854634792,True,False
1043,860.0,611,669897,0.15,0.13686898491935792,2295.8527683750003,True,False
1044,1370.0,839,670736,0.15,0.13284258775058247,2298.582591125,True,False
1045,370.0,358,671094,0.15,0.14798755809832154,2299.727243667,True,False
1046,970.0,752,671846,0.15,0.13587269184992035,2302.120839792,True,False
1047,1330.0,977,672823,0.15,0.13840713149669473,2305.471981083,True,False
1048,1110.0,603,673426,0.15,0.109122938495006,2307.423757458,True,False
1049,440.0,469,673895,0.15,0.15329815854883602,2308.9320485000003,True,False
1050,1520.0,886,674781,0.15,0.12390570977685957,2311.788285833,True,False
1051,550.0,629,675410,0.15,0.11331262329154333,2314.517353833,True,False
1052,1310.0,635,676045,0.15,0.12571245718911384,2316.6242097920003,True,False
1053,1040.0,625,676670,0.15,0.11681300160498956,2318.648854292,True,False
1054,380.0,440,677110,0.15,0.1289922921833667,2320.029138667,True,False
1055,670.0,634,677744,0.15,0.13138308591625225,2322.1178464170002,True,False
1056,760.0,669,678413,0.15,0.12913445122316927,2324.2828145830003,True,False
1057,550.0,711,679124,0.15,0.13040804511375642,2326.6349879580002,True,False
1058,750.0,654,679778,0.15,0.12154495757233146,2328.76664475,True,False
1059,1130.0,649,680427,0.15,0.131420729589867,2330.845301292,True,False
1060,1530.0,662,681089,0.15,0.13985940837581834,2332.985206833,True,False
1061,590.0,569,681658,0.15,0.13512339631856327,2334.887904625,True,False
1062,1150.0,670,682328,0.15,0.11336321079926122,2337.0852223750003,True,False
1063,1420.0,1033,683361,0.15,0.14993841204676747,2340.381615708,True,False
1064,840.0,652,684013,0.15,0.138490908762063,2342.563264583,True,False
1065,910.0,521,684534,0.15,0.11472704879079874,2344.201812542,True,False
1066,500.0,392,684926,0.15,0.14210015942095494,2345.50218025,True,False
1067,970.0,648,685574,0.15,0.12766495422908553,2347.774366083,True,False
1068,1000.0,623,686197,0.15,0.13377392259784615,2349.9500900830003,True,False
1069,1250.0,833,687030,0.15,0.135235908244235,2352.774615875,True,False
1070,440.0,385,687415,0.15,0.13172298320569098,2354.0354982920003,True,False
1071,380.0,481,687896,0.15,0.13572467341711206,2355.6326265830003,True,False
1072,960.0,680,688576,0.15,0.12752222167875837,2357.830317458,True,False
1073,800.0,655,689231,0.15,0.14668288449842506,2359.9646539170003,True,False
1074,990.0,781,690012,0.15,0.1370043147222272,2362.549911,True,False
1075,1380.0,700,690712,0.15,0.1377061662716525,2364.792392958,True,False
1076,470.0,530,691242,0.15,0.1486702015425897,2367.3881409170003,True,False
1077,450.0,428,691670,0.15,0.1396493564629666,2368.842479667,True,False
1078,980.0,912,692582,0.15,0.1544655593471569,2371.753285667,True,False
1079,1240.0,954,693536,0.15,0.1628049157061088,2374.90710475,True,False
1080,1240.0,633,694169,0.15,0.12066382002321226,2376.938269,True,False
1081,510.0,580,694749,0.15,0.12123821262141754,2378.801061208,True,False
1082,1950.0,966,695715,0.15,0.14890629090214172,2381.95188525,True,False
1083,870.0,536,696251,0.15,0.12706336273408647,2383.687856167,True,False
1084,1790.0,853,697104,0.15,0.1634403047909107,2386.4972698330002,True,False
1085,540.0,525,697629,0.15,0.14660703970958258,2388.204584875,True,False
1086,1360.0,925,698554,0.15,0.14006635478145374,2391.15130875,True,False
1087,540.0,648,699202,0.15,0.1490573009568048,2393.267341833,True,False
1088,1080.0,671,699873,0.15,0.13776939934385674,2395.440173542,True,False
1089,940.0,720,700593,0.15,0.1238908528867695,2397.780588042,True,False
1090,480.0,476,701069,0.15,0.1555154080181813,2399.3595289580003,True,False
1091,430.0,364,701433,0.15,0.15757349862174674,2400.5907326670003,True,False
1092,1180.0,796,702229,0.15,0.15427103661113048,2403.187117708,True,False
1093,1440.0,765,702994,0.15,0.14094097482245319,2405.694262583,True,False
1094,1120.0,906,703900,0.15,0.1294663065658792,2408.7827178330003,True,False
1095,1890.0,949,704849,0.15,0.14333749721259004,2411.7732826670003,True,False
1096,1320.0,641,705490,0.15,0.1535029798047617,2413.90940825,True,False
1097,860.0,678,706168,0.15,0.1521161556682166,2416.174691792,True,False
1098,1060.0,1072,707240,0.15,0.15421793421507993,2420.0008847080003,True,False
1099,530.0,499,707739,0.15,0.1401673929705735,2421.609659958,True,False
1100,900.0,597,708336,0.15,0.14386473695437113,2423.564251667,True,False
1101,820.0,834,709170,0.15,0.13704174500890076,2427.177573333,True,False
1102,410.0,420,709590,0.15,0.14915489749539465,2428.6828502500002,True,False
1103,560.0,460,710050,0.15,0.13032728137205477,2430.142317542,True,False
1104,1370.0,972,711022,0.15,0.1518733219814644,2433.418526583,True,False
1105,1100.0,617,711639,0.15,0.15034247937237288,2435.467242667,True,False
1106,1400.0,792,712431,0.15,0.1174877949924481,2437.9994891670003,True,False
1107,410.0,372,712803,0.15,0.12753124683294245,2439.25666175,True,False
1108,240.0,322,713125,0.15,0.1419461709389716,2440.3013394580003,True,False
1109,370.0,428,713553,0.15,0.16926367368514292,2441.69527675,True,False
1110,760.0,636,714189,0.15,0.13926260134662097,2443.752981958,True,False
1111,310.0,329,714518,0.15,0.12738402019731881,2444.863703333,True,False
1112,1470.0,727,715245,0.15,0.13218504812691237,2447.2152165,True,False
1113,1090.0,763,716008,0.15,0.1228241172487511,2449.647644708,True,False
1114,930.0,823,716831,0.15,0.14530139683586796,2452.275196125,True,False
1115,970.0,661,717492,0.15,0.15410568457410997,2454.4034959170003,True,False
1116,1160.0,852,718344,0.15,0.15581663150532704,2457.220745125,True,False
1117,1360.0,811,719155,0.15,0.1397647093612664,2459.7831382920003,True,False
1118,790.0,606,719761,0.15,0.15601921532499163,2461.7584955,True,False
1119,470.0,507,720268,0.15,0.12305465645677462,2463.46619125,True,False
1120,340.0,405,720673,0.15,0.12838355171503407,2464.8279415,True,False
1121,760.0,614,721287,0.15,0.14088298293938434,2466.922784875,True,False
1122,560.0,468,721755,0.15,0.11657012475288323,2468.696307875,True,False
1123,740.0,560,722315,0.15,0.1574154910764524,2470.4967327920003,True,False
1124,550.0,574,722889,0.15,0.15659577288250956,2472.3470405420003,True,False
1125,2120.0,922,723811,0.15,0.1337873348561318,2475.990790625,True,False
1126,1070.0,747,724558,0.15,0.14782166637400573,2479.936330125,True,False
1127,520.0,401,724959,0.15,0.1509639435261488,2481.3330477080003,True,False
1128,950.0,642,725601,0.15,0.12244347568531955,2483.439600792,True,False
1129,410.0,473,726074,0.15,0.15150948018782726,2485.0449825,True,False
1130,1690.0,636,726710,0.15,0.1512515343046226,2487.1189210420002,True,False
1131,1320.0,752,727462,0.15,0.1340259241356336,2489.604594833,True,False
1132,510.0,545,728007,0.15,0.1335424045648645,2491.412447,True,False
1133,1230.0,743,728750,0.15,0.15344480081631612,2493.81023825,True,False
1134,1340.0,780,729530,0.15,0.1426936037838459,2496.4717222920003,True,False
1135,1200.0,589,730119,0.15,0.13632880820303547,2498.366746583,True,False
1136,1080.0,738,730857,0.15,0.14039697272552026,2500.7983453330003,True,False
1137,340.0,410,731267,0.15,0.15408961566201612,2502.1166080000003,True,False
1138,1400.0,689,731956,0.15,0.1195209296689385,2504.355372333,True,False
1139,1230.0,601,732557,0.15,0.1532957145323356,2506.396167708,True,False
1140,1450.0,1107,733664,0.15,0.12984914110052242,2510.081962625,True,False
1141,910.0,565,734229,0.15,0.1378089874612947,2511.890395917,True,False
1142,1050.0,759,734988,0.15,0.13765014860975114,2514.419583375,True,False
1143,990.0,1008,735996,0.15,0.12292688693999061,2517.673010625,True,False
1144,600.0,501,736497,0.15,0.13311004754900932,2519.340595083,True,False
1145,1370.0,712,737209,0.15,0.151710596071619,2521.6744079170003,True,False
1146,590.0,476,737685,0.15,0.14609644054865636,2523.2238767080003,True,False
1147,1920.0,938,738623,0.15,0.13568968134016818,2526.303165333,True,False
1148,570.0,495,739118,0.15,0.14084896565445007,2528.0740797920002,True,False
1149,680.0,613,739731,0.15,0.15375967090036355,2530.053214333,True,False
1150,1180.0,762,740493,0.15,0.13847525298829477,2532.5768308750003,True,False
1151,1140.0,778,741271,0.15,0.14429195596807703,2536.2965774580002,True,False
1152,880.0,592,741863,0.15,0.1412263385750152,2538.2668945,True,False
1153,870.0,545,742408,0.15,0.15065470388172753,2540.120477167,True,False
1154,770.0,696,743104,0.15,0.15143470592454247,2542.3398205000003,True,False
1155,450.0,466,743570,0.15,0.16107529218726116,2543.861869583,True,False
1156,960.0,538,744108,0.15,0.14838488800106225,2545.5966414580002,True,False
1157,1250.0,816,744924,0.15,0.1526542624330842,2548.218661125,True,False
1158,550.0,572,745496,0.15,0.11884442779359285,2550.037048792,True,False
1159,690.0,575,746071,0.15,0.12745441248887904,2551.906528583,True,False
1160,1350.0,711,746782,0.15,0.12857215939445443,2554.2191807920003,True,False
1161,1210.0,806,747588,0.15,0.12998269348045682,2556.905785125,True,False
1162,980.0,672,748260,0.15,0.16235168754965776,2559.1950902080002,True,False
1163,760.0,616,748876,0.15,0.15536811776072174,2561.187177917,True,False
1164,1280.0,900,749776,0.15,0.14306986166371238,2564.2604624580003,True,False
1165,2610.0,800,750576,0.15,0.14263097664341332,2566.854612917,True,False
1166,1170.0,961,751537,0.15,0.14194284807890653,2570.0753828750003,True,False
1167,1400.0,652,752189,0.15,0.12490424518387742,2572.2194266250003,True,False
1168,980.0,727,752916,0.15,0.12901424027078753,2574.6830961250002,True,False
1169,850.0,571,753487,0.15,0.139332562396434,2576.5554406670003,True,False
1170,600.0,542,754029,0.15,0.16242633809280746,2578.2975945420003,True,False
1171,730.0,721,754750,0.15,0.14772466860918534,2581.124079708,True,False
1172,990.0,715,755465,0.15,0.1452431720395328,2583.442025542,True,False
1173,910.0,524,755989,0.15,0.13377626735063,2585.2013713750002,True,False
1174,690.0,532,756521,0.15,0.1257179409573625,2587.122661583,True,False
1175,2190.0,630,757151,0.15,0.13704138238481275,2589.263021625,True,False
1176,860.0,644,757795,0.15,0.1685667868865573,2592.190733792,True,False
1177,600.0,675,758470,0.15,0.1410630785766438,2594.594272333,True,False
1178,960.0,535,759005,0.15,0.14601001275508707,2596.2867017500002,True,False
1179,1180.0,850,759855,0.15,0.13037672465807706,2599.08302,True,False
1180,1000.0,740,760595,0.15,0.12847156165218032,2601.468607333,True,False
1181,1360.0,611,761206,0.15,0.15587833028262346,2603.437090375,True,False
1182,700.0,591,761797,0.15,0.12375082830722267,2605.379330875,True,False
1183,1690.0,1045,762842,0.15,0.14319416867761775,2608.80685825,True,False
1184,820.0,565,763407,0.15,0.1322800286695467,2610.654674875,True,False
1185,1320.0,847,764254,0.15,0.14708441736633485,2613.50992025,True,False
1186,1260.0,759,765013,0.15,0.13163528419835002,2616.0096428750003,True,False
1187,1150.0,708,765721,0.15,0.11572318666188394,2618.362082917,True,False
1188,1390.0,1023,766744,0.15,0.14106013467244338,2621.7057828750003,True,False
1189,690.0,619,767363,0.15,0.12478899852941175,2623.807188708,True,False
1190,990.0,582,767945,0.15,0.11450240477817515,2625.7665620830003,True,False
1191,1010.0,815,768760,0.15,0.13039036543455487,2628.372441583,True,False
1192,740.0,563,769323,0.15,0.12448068601744515,2630.189731792,True,False
1193,760.0,541,769864,0.15,0.14486632490640178,2631.982672333,True,False
1194,920.0,627,770491,0.15,0.1440480425595664,2634.000967625,True,False
1195,1040.0,878,771369,0.15,0.13965141219510274,2636.862889542,True,False
1196,1120.0,597,771966,0.15,0.12818130268246536,2638.8587177080003,True,False
1197,1020.0,819,772785,0.15,0.1495929250902519,2641.4934295420003,True,False
1198,640.0,601,773386,0.15,0.12929972936709722,2643.4755060420002,True,False
1199,1440.0,731,774117,0.15,0.13539763051466863,2645.900493333,True,False
1200,610.0,511,774628,0.15,0.1354638154443819,2647.647092917,True,False
1201,2320.0,630,775258,0.15,0.1476887877152604,2650.582566375,True,False
1202,740.0,578,775836,0.15,0.12926995009183884,2652.602166167,True,False
1203,1040.0,659,776495,0.15,0.13369265548521425,2654.732740458,True,False
1204,1120.0,964,777459,0.15,0.1426000511389674,2657.8381655000003,True,False
1205,1350.0,753,778212,0.15,0.1426483289235168,2660.302648375,True,False
1206,1030.0,659,778871,0.15,0.15192508189825388,2662.4553233330003,True,False
1207,1410.0,952,779823,0.15,0.1275399996265143,2665.54538525,True,False
1208,1750.0,832,780655,0.15,0.13141327449836984,2668.2076486250003,True,False
1209,500.0,427,781082,0.15,0.16204492255140132,2669.605633167,True,False
1210,1030.0,698,781780,0.15,0.12128384572054658,2671.851083042,True,False
1211,1270.0,683,782463,0.15,0.13518722458359073,2674.030562792,True,False
1212,960.0,869,783332,0.15,0.12778454950643242,2676.88512475,True,False
1213,1640.0,988,784320,0.15,0.13380405305307885,2680.052123208,True,False
1214,1060.0,836,785156,0.15,0.13864171212654935,2682.7241603750003,True,False
1215,880.0,703,785859,0.15,0.10768982790410518,2684.9738955000003,True,False
1216,910.0,637,786496,0.15,0.11233456500340253,2687.216559,True,False
1217,1380.0,1008,787504,0.15,0.12391337977042274,2690.415726875,True,False
1218,710.0,627,788131,0.15,0.13323299107977596,2692.556336792,True,False
1219,1620.0,881,789012,0.15,0.11763817958567477,2695.331323708,True,False
1220,2090.0,897,789909,0.15,0.12580526397297426,2698.237249917,True,False
1221,610.0,446,790355,0.15,0.12428181907078167,2699.685518917,True,False
1222,1140.0,909,791264,0.15,0.15721807900914236,2702.646146292,True,False
1223,1320.0,811,792075,0.15,0.1570322903260441,2705.260710042,True,False
1224,520.0,488,792563,0.15,0.12240854235457592,2706.9974137080003,True,False
1225,570.0,513,793076,0.15,0.12044041200952474,2708.694650833,True,False
1226,1060.0,660,793736,0.15,0.11591536529136426,2711.70770875,True,False
1227,1270.0,849,794585,0.15,0.13221526229402647,2714.467489833,True,False
1228,920.0,582,795167,0.15,0.1247551904027832,2716.356770625,True,False
1229,1510.0,1076,796243,0.15,0.1382159352593373,2719.856441167,True,False
1230,880.0,701,796944,0.15,0.12382587235928937,2722.129243542,True,False
1231,1250.0,625,797569,0.15,0.10361452428146432,2724.158071375,True,False
1232,1050.0,654,798223,0.15,0.11606225846735246,2726.234087542,True,False
1233,870.0,703,798926,0.15,0.12491211384026842,2728.5314726670003,True,False
1234,1050.0,637,799563,0.15,0.12811853928760913,2730.624919792,True,False
1235,1350.0,931,800494,0.15,0.12236273460601788,2733.5848649580003,True,False
1236,380.0,388,800882,0.15,0.10369925615713768,2734.8979722500003,True,False
1237,990.0,777,801659,0.15,0.11346328029044203,2737.426998292,True,False
1238,870.0,703,802362,0.15,0.12721998276273636,2739.733163833,True,False
1239,440.0,527,802889,0.15,0.11512663005145662,2741.4464820000003,True,False
1240,2040.0,837,803726,0.15,0.13690956332609414,2744.154518667,True,False
1241,1460.0,805,804531,0.15,0.13918637345308688,2746.8578633330003,True,False
1242,1430.0,892,805423,0.15,0.13326405584311005,2749.671817833,True,False
1243,510.0,562,805985,0.15,0.12881997988579122,2751.5374541250003,True,False
1244,960.0,634,806619,0.15,0.10567216221478921,2753.557466833,True,False
1245,1090.0,644,807263,0.15,0.13256612790297279,2755.6197474580003,True,False
1246,920.0,569,807832,0.15,0.11283153401023441,2757.488184958,True,False
1247,1430.0,695,808527,0.15,0.13481801100118312,2759.7005291670002,True,False
1248,700.0,614,809141,0.15,0.1273983446760224,2761.67034075,True,False
1249,920.0,802,809943,0.15,0.12838779708370565,2764.249419542,True,False
1250,780.0,602,810545,0.15,0.14610759244109225,2766.206811,True,False
1251,1210.0,808,811353,0.15,0.12351449851020432,2769.6949424580002,True,False
1252,770.0,577,811930,0.15,0.12539334458092022,2771.6007641250003,True,False
1253,370.0,456,812386,0.15,0.1252402833809978,2773.1475677920002,True,False
1254,750.0,545,812931,0.15,0.11783517916303347,2775.154440875,True,False
1255,1490.0,792,813723,0.15,0.11755637041848115,2777.736927417,True,False
1256,1250.0,939,814662,0.15,0.14032529239007768,2780.793071292,True,False
1257,660.0,496,815158,0.15,0.12403406510730425,2782.384308625,True,False
1258,880.0,622,815780,0.15,0.12747480222382224,2784.392978875,True,False
1259,1460.0,783,816563,0.15,0.11555461950409107,2786.988462833,True,False
1260,910.0,637,817200,0.15,0.12161206910386682,2789.038302292,True,False
1261,610.0,587,817787,0.15,0.12777463470470823,2790.910437208,True,False
1262,1690.0,802,818589,0.15,0.12348544984981788,2793.503922958,True,False
1263,670.0,495,819084,0.15,0.11089881527568063,2795.163538667,True,False
1264,1470.0,772,819856,0.15,0.13503782899924818,2797.6179218750003,True,False
1265,1060.0,911,820767,0.15,0.13306121249162153,2800.588241333,True,False
1266,1450.0,957,821724,0.15,0.1464689934393391,2803.6462365,True,False
1267,580.0,491,822215,0.15,0.11067912058874232,2805.244038375,True,False
1268,890.0,658,822873,0.15,0.1304546191949736,2807.36866225,True,False
1269,590.0,645,823518,0.15,0.12521904691914965,2809.427372958,True,False
1270,910.0,696,824214,0.15,0.14057514443993568,2811.685189583,True,False
1271,870.0,897,825111,0.15,0.11149726808071136,2814.627643875,True,False
1272,1350.0,772,825883,0.15,0.1265282178577518,2817.198449,True,False
1273,1860.0,939,826822,0.15,0.13787551559507846,2820.15815525,True,False
1274,1900.0,1037,827859,0.15,0.12333636777655269,2823.557108,True,False
1275,1050.0,565,828424,0.15,0.12582452390605295,2825.3831490000002,True,False
1276,800.0,981,829405,0.15,0.10814246326989058,2829.6189653750002,True,False
1277,540.0,545,829950,0.15,0.1413385833558791,2831.477841708,True,False
1278,370.0,410,830360,0.15,0.12501620664035232,2832.887192792,True,False
1279,930.0,812,831172,0.15,0.1444677747786045,2835.450927833,True,False
1280,890.0,537,831709,0.15,0.1241872994952015,2837.220516792,True,False
1281,1480.0,701,832410,0.15,0.1190642638717379,2839.43034725,True,False
1282,410.0,417,832827,0.15,0.13680637982459024,2840.7948419580002,True,False
1283,690.0,520,833347,0.15,0.13310709131451753,2842.4565555,True,False
1284,2110.0,1034,834381,0.15,0.1289422252219041,2845.751421083,True,False
1285,520.0,458,834839,0.15,0.15143966419916405,2847.258986917,True,False
1286,1330.0,867,835706,0.15,0.12364551919396571,2849.999168208,True,False
1287,600.0,540,836246,0.15,0.14205551186093576,2851.781831708,True,False
1288,1860.0,1177,837423,0.15,0.13286736287607426,2855.551263583,True,False
1289,340.0,439,837862,0.15,0.13338440497490492,2857.002700167,True,False
1290,1530.0,930,838792,0.15,0.11482968557897812,2859.96596325,True,False
1291,1470.0,986,839778,0.15,0.14146878035754207,2863.11989125,True,False
1292,750.0,714,840492,0.15,0.12144539677980226,2865.4271910830003,True,False
1293,1550.0,938,841430,0.15,0.11317324998159693,2868.467539792,True,False
1294,1370.0,1000,842430,0.15,0.1253905175998807,2871.676254417,True,False
1295,1580.0,877,843307,0.15,0.12920337466344442,2874.4808845000002,True,False
1296,670.0,509,843816,0.15,0.12089982496399898,2876.131949292,True,False
1297,670.0,585,844401,0.15,0.1295470873353212,2878.023359417,True,False
1298,1110.0,792,845193,0.15,0.12630490224921342,2880.631287083,True,False
1299,610.0,462,845655,0.15,0.10904008634388447,2882.0977792080002,True,False
1300,1350.0,635,846290,0.15,0.11753449037249358,2884.160422667,True,False
1301,850.0,652,846942,0.15,0.10508930612286907,2887.0591817920003,True,False
1302,370.0,421,847363,0.15,0.12528051528192702,2888.529940167,True,False
1303,940.0,572,847935,0.15,0.11826743185520172,2890.381057,True,False
1304,830.0,622,848557,0.15,0.14040582040802407,2892.375108625,True,False
1305,900.0,550,849107,0.15,0.09219112861765562,2894.179012458,True,False
1306,1040.0,682,849789,0.15,0.10529686330833979,2896.384286458,True,False
1307,420.0,444,850233,0.15,0.12778499720802716,2897.8437965000003,True,False
1308,2230.0,806,851039,0.15,0.1347772015342072,2900.420679708,True,False
1309,1970.0,928,851967,0.15,0.10846937414066031,2903.4139425830003,True,False
1310,830.0,613,852580,0.15,0.113408825783567,2905.400103083,True,False
1311,2650.0,888,853468,0.15,0.11996518560425118,2908.252648875,True,False
1312,1610.0,965,854433,0.15,0.11791448815265879,2911.354006208,True,False
1313,1540.0,705,855138,0.15,0.12908006728288124,2913.616176167,True,False
1314,750.0,612,855750,0.15,0.1371284521921398,2915.596357833,True,False
1315,1200.0,799,856549,0.15,0.12533594144508242,2918.2459549170003,True,False
1316,550.0,492,857041,0.15,0.1275825150371567,2919.8732625830003,True,False
1317,1120.0,860,857901,0.15,0.11202446885926778,2922.7378456250003,True,False
1318,980.0,551,858452,0.15,0.11533936814985414,2924.5835425,True,False
1319,1360.0,709,859161,0.15,0.11723604201639103,2926.873144708,True,False
1320,790.0,603,859764,0.15,0.14511051396561775,2928.9793560000003,True,False
1321,860.0,631,860395,0.15,0.12449076303108862,2931.3251732920003,True,False
1322,2330.0,1057,861452,0.15,0.12829620001732178,2934.746563208,True,False
1323,1020.0,730,862182,0.15,0.1240811558839466,2937.15447125,True,False
1324,1330.0,747,862929,0.15,0.12813679819159648,2939.579180042,True,False
1325,1530.0,942,863871,0.15,0.1170852986580514,2942.831279542,True,False
1326,1180.0,707,864578,0.15,0.10171435130391754,2946.392461542,True,False
1327,1300.0,835,865413,0.15,0.11986562765635657,2949.307582625,True,False
1328,1320.0,658,866071,0.15,0.13516860291725252,2951.475413083,True,False
1329,850.0,685,866756,0.15,0.11076264029238807,2953.796616333,True,False
1330,520.0,446,867202,0.15,0.13212330597410868,2955.242638625,True,False
1331,810.0,676,867878,0.15,0.12466555664084367,2957.4020596670002,True,False
1332,1710.0,1095,868973,0.15,0.11754951704239106,2960.893590917,True,False
1333,1020.0,638,869611,0.15,0.1139504150633917,2962.952856125,True,False
1334,920.0,561,870172,0.15,0.12307348005896342,2964.779380125,True,False
1335,1800.0,1103,871275,0.15,0.11822094987739216,2968.2582375,True,False
1336,600.0,535,871810,0.15,0.11479067970623276,2970.0029680420002,True,False
1337,610.0,649,872459,0.15,0.1340956115796242,2972.086325458,True,False
1338,720.0,581,873040,0.15,0.12059782407157225,2973.960610833,True,False
1339,1060.0,1011,874051,0.15,0.13072731423502168,2977.260893042,True,False
1340,770.0,670,874721,0.15,0.13838055821889567,2979.4367701250003,True,False
1341,1490.0,709,875430,0.15,0.14820649295961116,2981.7274135830003,True,False
1342,1280.0,642,876072,0.15,0.11047049813111376,2983.8650363330003,True,False
1343,1130.0,950,877022,0.15,0.09644679529474506,2987.0867981670003,True,False
1344,640.0,807,877829,0.15,0.1181053039940572,2990.1310872500003,True,False
1345,1040.0,805,878634,0.15,0.1150861730456204,2993.110816083,True,False
1346,1660.0,851,879485,0.15,0.12109804666762901,2996.447347917,True,False
1347,1130.0,723,880208,0.15,0.12920556673316996,2999.241594417,True,False
1348,1500.0,767,880975,0.15,0.12277657126139908,3001.981210708,True,False
1349,580.0,431,881406,0.15,0.1170398606746285,3003.407786417,True,False
1350,1530.0,676,882082,0.15,0.11744504309529384,3005.7117994170003,True,False
1351,1010.0,670,882752,0.15,0.12359269234972696,3009.02432325,True,False
1352,1270.0,902,883654,0.15,0.1215608657648166,3011.9801620420003,True,False
1353,1730.0,889,884543,0.15,0.10919681781282027,3014.9568815420002,True,False
1354,930.0,644,885187,0.15,0.11392658148307978,3017.103001625,True,False
1355,1590.0,853,886040,0.15,0.11097219374866407,3019.829061333,True,False
1356,1160.0,912,886952,0.15,0.10339189686796121,3023.1557820420003,True,False
1357,690.0,590,887542,0.15,0.1337661334142393,3025.048779708,True,False
