episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
1,130.0,385,385,1.0,nan,0.154164124999852,True,False
2,500.0,718,1103,0.15,0.09205313094291621,0.6977644999999484,True,False
3,490.0,560,1663,0.15,0.1140933872034241,2.260936833999949,True,False
4,440.0,576,2239,0.15,0.12599440870811426,3.8604347499999676,True,False
5,710.0,675,2914,0.15,0.13429463799345753,5.729030749999993,True,False
6,1450.0,858,3772,0.15,0.1311211806678668,8.152948666999919,True,False
7,700.0,640,4412,0.15,0.16791913984416168,9.933522333999917,True,False
8,1250.0,677,5089,0.15,0.1605168504119691,11.810394249999945,True,False
9,960.0,767,5856,0.15,0.16796857992206546,13.95771862499987,True,False
10,620.0,576,6432,0.15,0.14430477422623275,15.555942374999859,True,False
11,300.0,445,6877,0.15,0.15977765945507935,16.774459624999963,True,False
12,370.0,497,7374,0.15,0.14895932705164136,18.145732999999836,True,False
13,630.0,606,7980,0.15,0.14855754619470404,19.814247791999833,True,False
14,830.0,680,8660,0.15,0.17892817345666973,21.691901041999927,True,False
15,1640.0,844,9504,0.15,0.1526679678751659,24.05684195899994,True,False
16,880.0,759,10263,0.15,0.15902514406479895,26.207244749999973,True,False
17,780.0,696,10959,0.15,0.1747380096101384,28.150453749999997,True,False
18,490.0,540,11499,0.15,0.19387988165986758,29.643955374999905,True,False
19,280.0,461,11960,0.15,0.15972079579911097,30.95532183399996,True,False
20,520.0,515,12475,0.15,0.1898345323788817,32.410183792,True,False
21,1520.0,649,13124,0.15,0.17739573865414718,34.234128791999865,True,False
22,480.0,449,13573,0.15,0.1612000377166883,35.47375749999992,True,False
23,940.0,823,14396,0.15,0.17955868649160833,37.7504494169998,True,False
24,570.0,490,14886,0.15,0.17864735653914024,39.11272516700001,True,False
25,450.0,518,15404,0.15,0.20210317301635558,40.5576833749999,True,False
26,380.0,533,15937,0.15,0.18192008371583948,42.910616208999954,True,False
27,630.0,608,16545,0.15,0.19198797701392323,44.602259958999866,True,False
28,650.0,766,17311,0.15,0.1721255833877943,46.73396495899988,True,False
29,790.0,612,17923,0.15,0.194384102316975,48.44912570899987,True,False
30,360.0,409,18332,0.15,0.18301035933992238,49.685893583999814,True,False
31,570.0,636,18968,0.15,0.19070842668542978,51.48954954199985,True,False
32,410.0,395,19363,0.15,0.1858019298322651,52.626297999999906,True,False
33,1020.0,724,20087,0.15,0.18513573131662953,54.64338254199993,True,False
34,640.0,555,20642,0.15,0.19094632458102576,56.22948841699986,True,False
35,270.0,478,21120,0.15,0.2036142314861839,57.57288924999989,True,False
36,260.0,369,21489,0.15,0.1818489155570126,58.636992541999916,True,False
37,350.0,438,21927,0.15,0.17993949762536982,59.888640041999906,True,False
38,590.0,706,22633,0.15,0.1896499209947842,61.86501904199986,True,False
39,370.0,492,23125,0.15,0.19363282374068488,63.24449337499982,True,False
40,630.0,605,23730,0.15,0.1890513936137867,64.94730220899987,True,False
41,1400.0,852,24582,0.15,0.1724832860814154,67.340704792,True,False
42,440.0,484,25066,0.15,0.19995292484729496,68.72525845899986,True,False
43,1290.0,748,25814,0.15,0.19413485178813578,70.846275375,True,False
44,840.0,760,26574,0.15,0.19314554554753396,73.00449533400001,True,False
45,780.0,705,27279,0.15,0.18962735805491154,74.99839362499984,True,False
46,830.0,736,28015,0.15,0.18950702103219277,77.08637199999998,True,False
47,480.0,465,28480,0.15,0.1958709286414405,78.4442460419998,True,False
48,1030.0,829,29309,0.15,0.2131106603377755,80.79412224999987,True,False
49,2200.0,808,30117,0.15,0.20734759880285156,83.08368816699999,True,False
50,400.0,429,30546,0.15,0.19146153033998248,84.30964462499992,True,False
51,660.0,597,31143,0.15,0.19230221983220352,86.76227212499998,True,False
52,640.0,498,31641,0.15,0.20062211856245996,88.2167922499998,True,False
53,710.0,648,32289,0.15,0.19640787804131338,90.10300270899984,True,False
54,970.0,699,32988,0.15,0.19196989074881587,92.11366104199988,True,False
55,1050.0,608,33596,0.15,0.2110085056629032,93.87539524999988,True,False
56,610.0,584,34180,0.15,0.22467545113105275,95.53156212499994,True,False
57,540.0,715,34895,0.15,0.18694680269933148,97.57468070899995,True,False
58,360.0,459,35354,0.15,0.22073371115586032,98.88565879199996,True,False
59,440.0,514,35868,0.15,0.208457629485128,100.37868974999992,True,False
60,780.0,571,36439,0.15,0.19047308705327376,101.9998136669999,True,False
61,1170.0,825,37264,0.15,0.2053411230624874,104.39024858399989,True,False
62,370.0,426,37690,0.15,0.2361941946371687,105.60958833399991,True,False
63,680.0,710,38400,0.15,0.21065696972432765,107.6723038749999,True,False
64,470.0,401,38801,0.15,0.2172295884974301,108.84939391699982,True,False
65,1080.0,1059,39860,0.15,0.2165552139774246,111.92728058399985,True,False
66,700.0,602,40462,0.15,0.22497968931992848,113.79902620899998,True,False
67,590.0,590,41052,0.15,0.21504067365281485,115.50619245899998,True,False
68,650.0,530,41582,0.15,0.2276124634398994,117.06393787499997,True,False
69,760.0,665,42247,0.15,0.2285345864471003,119.01236262499992,True,False
70,930.0,709,42956,0.15,0.2179331961768062,121.07517358399991,True,False
71,570.0,531,43487,0.15,0.22106718308659215,122.67993487499984,True,False
72,400.0,445,43932,0.15,0.21451432025060058,124.00667387499993,True,False
73,430.0,504,44436,0.15,0.24166390984245237,125.45708083399995,True,False
74,940.0,713,45149,0.15,0.23333507625574476,127.50572491699995,True,False
75,680.0,612,45761,0.15,0.24394025122807697,129.29388099999983,True,False
76,360.0,419,46180,0.15,0.23359998569247267,131.2951727499999,True,False
77,800.0,683,46863,0.15,0.23072565303129308,133.25006070899985,True,False
78,1090.0,847,47710,0.15,0.249219422035341,135.6788964169998,True,False
79,700.0,717,48427,0.15,0.2369560790378288,137.72749170899988,True,False
